mirnet,mir_acc,mir_id,symbol,entrez,embl,gene_name,action_type,pmid,mbv
miRNet-hsatf-662,MI0000071,hsa-mir-17,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-663,MI0000072,hsa-mir-18a,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-664,MI0000073,hsa-mir-19a,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-665,MI0000074,hsa-mir-19b-1,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-666,MI0000285,hsa-mir-205,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Repression,24911147,v22
miRNet-hsatf-667,MI0000076,hsa-mir-20a,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-668,MI0000093,hsa-mir-92a-1,HES1,3280,ENSG00000114315,hes family bHLH transcription factor 1,Activation,23998804,v22
miRNet-hsatf-669,MI0000805,hsa-mir-342,HES5,388585,ENSG00000197921,hes family bHLH transcription factor 5,Repression,28344005,v22
miRNet-hsatf-670,MI0000805,hsa-mir-342,HES5,388585,ENSG00000273529,hes family bHLH transcription factor 5,Repression,28344005,v22
miRNet-hsatf-671,MI0000300,hsa-mir-223,HEY1,23462,ENSG00000164683,hes related family bHLH transcription factor with YRPW motif 1,Repression,26838552,v22
miRNet-hsatf-672,MI0000066,hsa-let-7e,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,23426184,v22
miRNet-hsatf-673,MI0000114,hsa-mir-107,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),23426184,v22
miRNet-hsatf-674,MI0000471,hsa-mir-126,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25200057,v22
miRNet-hsatf-675,MI0000472,hsa-mir-127,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Regulation,22962609,v22
miRNet-hsatf-676,MI0003814,hsa-mir-1271,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,27783707,v22
miRNet-hsatf-677,MI0006415,hsa-mir-1275,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25129238,v22
miRNet-hsatf-678,MI0000447,hsa-mir-128-1,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26324126,v22
miRNet-hsatf-679,MI0000448,hsa-mir-130a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),27783707,v22
miRNet-hsatf-680,MI0000459,hsa-mir-143,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26311719,v22
miRNet-hsatf-681,MI0000461,hsa-mir-145,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25129238,v22
miRNet-hsatf-682,MI0000461,hsa-mir-145,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26196183,v22
miRNet-hsatf-683,MI0000461,hsa-mir-145,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26311719,v22
miRNet-hsatf-684,MI0000477,hsa-mir-146a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26045293,v22
miRNet-hsatf-685,MI0000477,hsa-mir-146a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),27783707,v22
miRNet-hsatf-686,MI0000681,hsa-mir-155,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),21807897,v22
miRNet-hsatf-687,MI0000271,hsa-mir-181c,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,17194750,v22
miRNet-hsatf-688,MI0000272,hsa-mir-182,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26205124,v22
miRNet-hsatf-689,MI0000272,hsa-mir-182,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26309161,v22
miRNet-hsatf-690,MI0000273,hsa-mir-183,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26205124,v22
miRNet-hsatf-691,MI0000273,hsa-mir-183,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26309161,v22
miRNet-hsatf-692,MI0000482,hsa-mir-185,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24198204,v22
miRNet-hsatf-693,MI0000465,hsa-mir-191,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25119596,v22
miRNet-hsatf-694,MI0000465,hsa-mir-191,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25867965,v22
miRNet-hsatf-695,MI0000487,hsa-mir-193a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25129238,v22
miRNet-hsatf-696,MI0000242,hsa-mir-199a-1,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Repression(feedback),24706848,v22
miRNet-hsatf-697,MI0000281,hsa-mir-199a-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24011070,v22
miRNet-hsatf-698,MI0000281,hsa-mir-199a-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25876995,v22
miRNet-hsatf-699,MI0000284,hsa-mir-204,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26350953,v22
miRNet-hsatf-700,MI0000285,hsa-mir-205,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Repression,23924028,v22
miRNet-hsatf-701,MI0000285,hsa-mir-205,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Repression,26183399,v22
miRNet-hsatf-702,MI0000076,hsa-mir-20a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Repression,26165754,v22
miRNet-hsatf-703,MI0000077,hsa-mir-21,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24983504,v22
miRNet-hsatf-704,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),17194750,v22
miRNet-hsatf-705,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),18316553,v22
miRNet-hsatf-706,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),20308562,v22
miRNet-hsatf-707,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),21555452,v22
miRNet-hsatf-708,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),22977270,v22
miRNet-hsatf-709,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),23712003,v22
miRNet-hsatf-710,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24517586,v22
miRNet-hsatf-711,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24767210,v22
miRNet-hsatf-712,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25129238,v22
miRNet-hsatf-713,MI0000286,hsa-mir-210,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),27783707,v22
miRNet-hsatf-714,MI0000290,hsa-mir-214,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24011070,v22
miRNet-hsatf-715,MI0000290,hsa-mir-214,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25876995,v22
miRNet-hsatf-716,MI0000295,hsa-mir-218-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24767210,v22
miRNet-hsatf-717,MI0000301,hsa-mir-224,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24767210,v22
miRNet-hsatf-718,MI0000301,hsa-mir-224,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,28173803,v22
miRNet-hsatf-719,MI0000079,hsa-mir-23a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24517586,v22
miRNet-hsatf-720,MI0000439,hsa-mir-23b,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25129238,v22
miRNet-hsatf-721,MI0000081,hsa-mir-24-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24517586,v22
miRNet-hsatf-722,MI0000750,hsa-mir-26a-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,17194750,v22
miRNet-hsatf-723,MI0000085,hsa-mir-27a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),24517586,v22
miRNet-hsatf-724,MI0000085,hsa-mir-27a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26292288,v22
miRNet-hsatf-725,MI0000085,hsa-mir-27a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),27783707,v22
miRNet-hsatf-726,MI0000107,hsa-mir-29b-2,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),23467423,v22
miRNet-hsatf-727,MI0000735,hsa-mir-29c,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),23467423,v22
miRNet-hsatf-728,MI0000745,hsa-mir-301a,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26460070,v22
miRNet-hsatf-729,MI0000441,hsa-mir-30b,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24517586,v22
miRNet-hsatf-730,MI0000255,hsa-mir-30d,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24517586,v22
miRNet-hsatf-731,MI0000255,hsa-mir-30d,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,27783707,v22
miRNet-hsatf-732,MI0014136,hsa-mir-3120,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24011070,v22
miRNet-hsatf-733,MI0000760,hsa-mir-361,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Repression,23128854,v22
miRNet-hsatf-734,MI0000780,hsa-mir-372,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,20154725,v22
miRNet-hsatf-735,MI0000781,hsa-mir-373,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),20154725,v22
miRNet-hsatf-736,MI0000776,hsa-mir-376c,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,25129238,v22
miRNet-hsatf-737,MI0000790,hsa-mir-382,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24914051,v22
miRNet-hsatf-738,MI0001446,hsa-mir-424,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),20972335,v22
miRNet-hsatf-739,MI0001641,hsa-mir-429,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25550463,v22
miRNet-hsatf-740,MI0001733,hsa-mir-452,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,24767210,v22
miRNet-hsatf-741,MI0003820,hsa-mir-454,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,26460070,v22
miRNet-hsatf-742,MI0003138,hsa-mir-497,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),25080009,v22
miRNet-hsatf-743,MI0003615,hsa-mir-602,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation,27783707,v22
miRNet-hsatf-744,MI0000098,hsa-mir-96,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26205124,v22
miRNet-hsatf-745,MI0000098,hsa-mir-96,HIF1A,3091,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,Activation(feedback),26309161,v22
miRNet-hsatf-746,MI0000449,hsa-mir-132,HLF,3131,ENSG00000108924,"HLF transcription factor, PAR bZIP family member",Activation,27522003,v22
miRNet-hsatf-747,MI0000739,hsa-mir-101-2,HMGA1,3159,ENSG00000137309,high mobility group AT-hook 1,Activation,19169275,v22
miRNet-hsatf-748,MI0000279,hsa-mir-196a-2,HMGA1,3159,ENSG00000137309,high mobility group AT-hook 1,Activation(feedback),19169275,v22
miRNet-hsatf-749,MI0000299,hsa-mir-222,HMGA1,3159,ENSG00000137309,high mobility group AT-hook 1,Activation,21656127,v22
miRNet-hsatf-750,MI0000087,hsa-mir-29a,HMGA1,3159,ENSG00000137309,high mobility group AT-hook 1,Activation,19169275,v22
miRNet-hsatf-751,MI0000812,hsa-mir-331,HMGA1,3159,ENSG00000137309,high mobility group AT-hook 1,Activation,19169275,v22
miRNet-hsatf-752,MI0000442,hsa-mir-122,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Regulation,19617899,v22
miRNet-hsatf-753,MI0000442,hsa-mir-122,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Activation,20842632,v22
miRNet-hsatf-754,MI0000234,hsa-mir-192,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Activation,18492795,v22
miRNet-hsatf-755,MI0000234,hsa-mir-192,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Regulation,22264233,v22
miRNet-hsatf-756,MI0000234,hsa-mir-192,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Activation,28465351,v22
miRNet-hsatf-757,MI0000732,hsa-mir-194-2,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Activation,18492795,v22
miRNet-hsatf-758,MI0000732,hsa-mir-194-2,HNF1A,6927,ENSG00000135100,HNF1 homeobox A,Activation,26221053,v22
miRNet-hsatf-759,MI0000739,hsa-mir-101-2,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,28217257,v22
miRNet-hsatf-760,MI0014205,hsa-mir-1193,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-761,MI0006656,hsa-mir-1197,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-762,MI0000442,hsa-mir-122,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,20842632,v22
miRNet-hsatf-763,MI0000442,hsa-mir-122,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,21241755,v22
miRNet-hsatf-764,MI0000442,hsa-mir-122,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,25422324,v22
miRNet-hsatf-765,MI0000443,hsa-mir-124-1,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24752868,v22
miRNet-hsatf-766,MI0000474,hsa-mir-134,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-767,MI0000479,hsa-mir-150,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,25435958,v22
miRNet-hsatf-768,MI0000480,hsa-mir-154,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-769,MI0000272,hsa-mir-182,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24335145,v22
miRNet-hsatf-770,MI0000273,hsa-mir-183,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24335145,v22
miRNet-hsatf-771,MI0000234,hsa-mir-192,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,28217257,v22
miRNet-hsatf-772,MI0000234,hsa-mir-192,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,28465351,v22
miRNet-hsatf-773,MI0000732,hsa-mir-194-2,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,28217257,v22
miRNet-hsatf-774,MI0000737,hsa-mir-200a,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24766136,v22
miRNet-hsatf-775,MI0000342,hsa-mir-200b,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24766136,v22
miRNet-hsatf-776,MI0000650,hsa-mir-200c,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24766136,v22
miRNet-hsatf-777,MI0000744,hsa-mir-299,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-778,MI0001725,hsa-mir-329-1,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-779,MI0001726,hsa-mir-329-2,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-780,MI0000268,hsa-mir-34a,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation(feedback),24766136,v22
miRNet-hsatf-781,MI0000777,hsa-mir-369,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-782,MI0000784,hsa-mir-376a-1,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-783,MI0002466,hsa-mir-376b,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-784,MI0000776,hsa-mir-376c,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-785,MI0000785,hsa-mir-377,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-786,MI0000787,hsa-mir-379,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-787,MI0000788,hsa-mir-380,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-788,MI0000789,hsa-mir-381,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-789,MI0000790,hsa-mir-382,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-790,MI0001735,hsa-mir-409,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-791,MI0002465,hsa-mir-410,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-792,MI0003675,hsa-mir-411,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-793,MI0002464,hsa-mir-412,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-794,MI0002469,hsa-mir-485,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-795,MI0002471,hsa-mir-487a,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-796,MI0003530,hsa-mir-487b,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-797,MI0003134,hsa-mir-494,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-798,MI0003135,hsa-mir-495,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-799,MI0003136,hsa-mir-496,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-800,MI0003514,hsa-mir-539,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-801,MI0005565,hsa-mir-543,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-802,MI0003676,hsa-mir-654,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-803,MI0003677,hsa-mir-655,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-804,MI0003678,hsa-mir-656,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-805,MI0003761,hsa-mir-668,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-806,MI0000264,hsa-mir-7-2,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24752868,v22
miRNet-hsatf-807,MI0003757,hsa-mir-758,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-808,MI0005540,hsa-mir-889,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,23775631,v22
miRNet-hsatf-809,MI0000098,hsa-mir-96,HNF4A,3172,ENSG00000101076,hepatocyte nuclear factor 4 alpha,Activation,24335145,v22
miRNet-hsatf-810,MI0000064,hsa-let-7c,HOXA10,3206,ENSG00000253293,homeobox A10,Activation,24736844,v22
miRNet-hsatf-811,MI0000102,hsa-mir-100,HOXA10,3206,ENSG00000253293,homeobox A10,Activation,24736844,v22
miRNet-hsatf-812,MI0000446,hsa-mir-125b-1,HOXA10,3206,ENSG00000253293,homeobox A10,Activation,24736844,v22
miRNet-hsatf-813,MI0000470,hsa-mir-125b-2,HOXA10,3206,ENSG00000253293,homeobox A10,Activation,24736844,v22
miRNet-hsatf-814,MI0000101,hsa-mir-99a,HOXA10,3206,ENSG00000253293,homeobox A10,Activation,24736844,v22
miRNet-hsatf-815,MI0001150,hsa-mir-196b,HOXA9,3205,ENSG00000078399,homeobox A9,Activation(feedback),24334453,v22
miRNet-hsatf-816,MI0000077,hsa-mir-21,HOXA9,3205,ENSG00000078399,homeobox A9,Activation(feedback),24334453,v22
miRNet-hsatf-817,MI0000298,hsa-mir-221,HOXB7,3217,ENSG00000260027,homeobox B7,Activation(feedback),23400877,v22
miRNet-hsatf-818,MI0000299,hsa-mir-222,HOXB7,3217,ENSG00000260027,homeobox B7,Activation(feedback),23400877,v22
miRNet-hsatf-819,MI0000477,hsa-mir-146a,HOXD10,3236,ENSG00000128710,homeobox D10,Repression(feedback),25010866,v22
miRNet-hsatf-820,MI0000810,hsa-mir-135b,HSF1,3297,ENSG00000185122,heat shock transcription factor 1,Activation,25537516,v22
miRNet-hsatf-821,MI0000810,hsa-mir-135b,HSF1,3297,ENSG00000284774,heat shock transcription factor 1,Activation,25537516,v22
miRNet-hsatf-822,MI0003133,hsa-mir-432,HSF1,3297,ENSG00000185122,heat shock transcription factor 1,Activation,25280995,v22
miRNet-hsatf-823,MI0003133,hsa-mir-432,HSF1,3297,ENSG00000284774,heat shock transcription factor 1,Activation,25280995,v22
