Geneid	021_control	021_TGFb1	021_TGFb2	025_control	025_TGFb1	025_TGFb2	029_control	029_TGFb1	029_TGFb2	050_control	050_TGFb1	050_TGFb2	LGP3_control	LGP3_TGFb1	LGP3_TGFb2	LGP5_control	LGP5_TGFb1	LGP5_TGFb2
hsa-miR-6805-5p	2	0	1	4	2	1	2	1	2	1	2	0	2	0	3	1	2	1
hsa-miR-6805-3p	0	0	1	4	2	1	1	1	2	1	1	0	1	0	3	1	1	1
hsa-miR-6806-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6806-3p	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-4754	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
hsa-miR-10394-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10394-3p	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
hsa-miR-6807-5p	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0
hsa-miR-6807-3p	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	3	3	0
hsa-miR-7158-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7158-3p	1	3	0	1	0	1	2	0	0	2	1	0	0	0	0	0	2	1
hsa-miR-7515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4429	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-548s	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	3	2	0
hsa-miR-4262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-3681-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3125	0	0	0	3	0	0	0	0	0	0	0	0	0	3	1	1	0	3
hsa-miR-4757-5p	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
hsa-miR-4757-3p	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0
hsa-miR-1301-3p	405	453	296	295	476	356	435	327	294	220	247	242	957	562	703	489	536	536
hsa-miR-1301-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-4263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
hsa-miR-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ba	0	1	0	0	3	0	2	3	3	2	0	1	0	1	0	12	6	7
hsa-miR-8485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4431	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-3p	3	3	2	1	3	0	1	1	2	1	0	1	1	12	13	5	1	4
hsa-miR-3682-5p	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-217-5p	13	13	11	6	11	9	66	46	116	10	8	11	3	1	4	7	3	8
hsa-miR-217-3p	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	1
hsa-miR-216a-5p	10	16	34	21	13	33	191	114	287	19	43	11	11	15	22	9	25	20
hsa-miR-216a-3p	0	0	9	0	1	5	11	5	34	3	0	4	0	3	0	0	2	3
hsa-miR-216b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5192	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0
hsa-miR-4433b-5p	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1
hsa-miR-4433b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3126-5p	0	0	0	0	0	0	1	0	3	0	0	1	1	0	1	0	0	0
hsa-miR-3126-3p	3	0	1	1	2	1	5	2	5	4	3	5	4	4	10	0	3	0
hsa-miR-1285-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-5000-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5000-3p	1	0	0	0	0	0	4	0	2	2	2	1	3	0	2	0	4	0
hsa-miR-4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4435	12	12	12	8	8	6	6	14	15	10	14	10	32	20	10	4	18	18
hsa-miR-4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3127-5p	5	3	3	5	7	1	7	1	2	4	6	5	10	13	16	11	3	3
hsa-miR-3127-3p	3	0	0	1	1	0	2	0	0	0	0	1	0	1	0	1	0	0
hsa-miR-5696	0	0	0	1	0	0	0	0	2	0	3	1	8	1	3	1	0	0
hsa-miR-4772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-4436b-3p	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
hsa-miR-4782-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-4782-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-4783-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4783-3p	1	4	4	0	10	2	1	4	0	2	5	0	12	15	13	0	0	7
hsa-miR-4784	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
hsa-miR-663b	0	0	1	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3679-5p	35	64	16	5	31	15	16	17	11	13	25	12	51	39	57	5	13	5
hsa-miR-3679-3p	7	6	4	1	2	2	1	1	0	3	2	5	2	9	10	2	0	1
hsa-miR-5590-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-3p	15211	14589	12830	15148	20645	13899	20301	14783	17549	11470	16608	11957	20765	22585	22900	21136	15874	20952
hsa-miR-128-1-5p	17	17	23	11	25	8	20	25	19	16	20	18	26	15	17	22	16	24
hsa-miR-7157-5p	0	0	2	0	5	0	0	2	0	1	0	0	0	0	0	1	0	0
hsa-miR-7157-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9899	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0
hsa-miR-4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-3p	0	1	1	1	0	0	1	0	0	0	3	1	0	0	0	0	2	0
hsa-miR-4785	2	2	1	1	1	1	4	3	3	1	2	10	3	2	1	7	10	4
hsa-miR-4774-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-4774-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-933	0	1	0	0	0	0	2	0	0	3	2	0	1	1	3	0	0	0
hsa-miR-10b-5p	0	8	0	0	14	1	0	8	3	2	8	2	0	7	5	0	2	0
hsa-miR-10b-3p	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
hsa-miR-7704	12	25	11	10	16	7	25	26	24	8	6	12	44	19	33	26	42	28
hsa-miR-1246	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4444	0	0	4	0	0	7	4	0	0	4	2	4	2	6	2	0	0	0
hsa-miR-3128	1	3	5	1	0	0	2	0	0	6	2	6	0	2	4	2	1	1
hsa-miR-6512-5p	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6512-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
hsa-miR-1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ae-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-3p	0	1	0	2	4	1	3	0	0	1	3	0	3	3	5	1	5	2
hsa-miR-561-5p	2	9	8	3	18	5	4	3	8	4	12	6	4	19	24	15	2	4
hsa-miR-1245a	0	0	1	0	0	2	1	0	0	2	0	2	2	0	9	3	0	5
hsa-miR-1245b-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0
hsa-miR-1245b-3p	0	0	0	1	0	0	0	0	4	1	2	0	0	2	1	0	0	0
hsa-miR-3606-5p	2	2	7	2	8	1	6	4	6	0	2	2	5	1	4	9	2	0
hsa-miR-3606-3p	0	0	1	2	5	0	3	0	0	0	1	1	0	1	2	2	1	0
hsa-miR-3129-5p	25	42	25	26	33	29	23	21	25	22	46	32	18	16	12	46	35	71
hsa-miR-3129-3p	22	19	10	10	10	10	14	8	11	8	11	13	12	4	4	15	6	22
hsa-miR-3130-3p	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	6
hsa-miR-3130-5p	4	1	4	0	2	0	0	4	0	4	3	0	6	8	5	8	2	1
hsa-miR-2355-5p	5	11	11	7	9	13	8	3	16	14	19	17	14	4	8	14	3	9
hsa-miR-2355-3p	39	39	47	53	39	62	42	15	59	73	91	95	58	57	68	85	64	84
hsa-miR-7845-5p	0	0	0	0	2	1	0	3	2	0	1	0	3	1	1	5	2	3
hsa-miR-4775	133	123	99	78	44	96	102	37	63	83	139	112	72	56	52	70	40	36
hsa-miR-4776-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-4776-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-5p	0	1	0	0	0	1	3	1	0	0	0	0	2	3	2	1	4	1
hsa-miR-6809-3p	0	1	0	2	4	5	1	4	5	0	0	0	2	3	6	3	5	6
hsa-miR-6513-5p	4	2	4	6	4	4	4	3	2	4	2	2	2	1	3	1	1	4
hsa-miR-6513-3p	17	9	19	6	24	18	16	6	15	15	8	16	14	10	25	21	17	19
hsa-miR-6810-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-3p	0	0	0	0	0	0	2	0	2	0	0	2	1	0	0	0	0	0
hsa-miR-26b-5p	47810	57876	47453	43967	56300	39238	59603	34026	51649	54762	63740	65402	95868	69902	101220	124605	70119	99900
hsa-miR-26b-3p	68	67	86	70	92	55	70	63	61	70	70	85	171	49	114	185	101	153
hsa-miR-9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-375-3p	2	0	0	4	11	7	6	6	2	0	2	1	2	0	2	1	0	1
hsa-miR-375-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3131	0	0	0	2	5	1	1	3	6	1	0	0	1	3	0	0	0	3
hsa-miR-153-3p	2	2	10	18	0	6	4	6	8	8	0	10	2	0	2	10	0	0
hsa-miR-3132	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
hsa-miR-4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4439	1	0	2	1	2	0	1	2	0	0	0	2	1	0	1	1	0	0
hsa-miR-5702	5	10	4	0	0	0	10	0	0	0	5	1	0	0	10	0	0	3
hsa-miR-5703	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4777-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-4777-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5001-5p	0	0	1	0	1	0	0	0	2	0	0	0	0	0	5	0	0	0
hsa-miR-5001-3p	7	13	17	14	9	18	17	7	22	11	8	7	14	1	23	25	16	16
hsa-miR-6811-5p	2	0	0	1	0	0	1	0	1	0	0	5	0	0	0	0	1	0
hsa-miR-6811-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4440	1	3	0	1	4	1	2	1	0	0	0	0	4	2	0	0	0	0
hsa-miR-4441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2467-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
hsa-miR-2467-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4786-5p	2	0	1	0	1	2	2	0	0	1	0	0	1	2	0	0	1	5
hsa-miR-4786-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0
hsa-miR-149-5p	1005	1031	883	1281	903	1365	761	393	455	575	578	568	1917	1916	1543	1758	1385	2034
hsa-miR-149-3p	1	5	1	0	3	1	0	0	0	2	1	1	3	4	4	2	5	0
hsa-miR-3133	1	0	1	0	3	2	1	0	0	2	4	3	2	0	3	3	0	0
hsa-miR-6869-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6869-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1292-5p	23	30	21	26	27	28	21	36	22	18	30	23	47	50	31	15	20	24
hsa-miR-1292-3p	3	0	2	5	3	3	2	2	3	0	0	0	2	4	2	0	0	0
hsa-miR-103a-2-5p	9	8	10	5	11	7	10	5	7	13	6	10	15	1	9	8	4	13
hsa-miR-103a-3p	117903	136290	106988	110711	134229	118661	144716	81687	130926	91902	129445	109690	192035	136103	190905	150894	112818	128816
hsa-miR-103b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6870-5p	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-6870-3p	1	0	1	0	1	0	2	2	0	3	2	0	0	2	9	3	0	0
hsa-miR-3192-5p	7	5	3	14	7	0	4	2	7	5	2	4	9	4	4	3	8	1
hsa-miR-3192-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-663a	9	7	9	7	14	10	8	5	10	0	4	6	1	2	7	5	1	3
hsa-miR-3193	4	3	1	0	1	1	1	2	2	3	0	1	5	0	3	0	1	3
hsa-miR-1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4755-5p	0	0	2	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0
hsa-miR-4755-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-644a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-499a-5p	11	6	17	22	10	14	22	7	15	15	22	16	36	10	38	39	31	32
hsa-miR-499a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-499b-5p	0	4	0	0	0	2	0	0	0	0	1	0	3	0	1	0	1	0
hsa-miR-499b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1289	4	4	2	6	6	0	0	2	5	2	0	5	4	10	2	2	0	4
hsa-miR-548o-3p	6	6	8	2	8	0	2	2	4	2	6	0	6	12	12	6	2	2
hsa-miR-548o-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6871-5p	0	1	0	0	3	1	0	1	1	1	0	1	1	2	0	0	0	0
hsa-miR-6871-3p	0	0	0	0	0	2	1	1	1	1	0	1	0	0	0	0	0	1
hsa-miR-3646	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-6812-5p	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
hsa-miR-6812-3p	6	1	2	1	3	1	0	0	1	0	0	1	0	6	1	2	0	4
hsa-miR-3617-5p	7	8	15	14	8	12	41	13	27	28	16	24	31	29	38	52	41	31
hsa-miR-3617-3p	3	11	2	2	0	5	10	4	13	4	12	9	13	13	16	10	1	17
hsa-miR-3616-5p	0	0	0	0	0	0	0	0	0	1	1	4	0	0	7	0	0	0
hsa-miR-3616-3p	1	2	0	0	5	0	0	0	0	3	5	1	7	0	9	0	0	3
hsa-miR-12122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3194-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3194-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-4756-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4756-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-296-5p	179	161	185	106	157	112	140	73	115	130	148	112	237	143	222	33	34	25
hsa-miR-296-3p	206	292	176	128	2	193	194	146	169	166	235	182	326	330	245	31	30	59
hsa-miR-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-1257	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4758-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-4758-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0
hsa-miR-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-5p	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-3p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
hsa-miR-3196	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
hsa-miR-4326	34	36	25	78	42	77	2	0	1	31	44	47	155	75	143	75	70	68
hsa-miR-941	1710	1730	1410	1960	3535	2605	2485	2110	2550	2015	2625	2120	3245	3330	2795	2855	3150	3955
hsa-miR-1914-5p	4	6	1	0	0	2	3	0	3	1	1	1	3	1	5	2	1	2
hsa-miR-1914-3p	4	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0
hsa-miR-647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6813-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
hsa-miR-6813-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6724-5p	44	60	52	16	112	52	32	28	40	12	72	20	44	140	84	6	28	28
hsa-miR-10401-5p	40	48	64	28	80	80	48	20	32	8	68	20	20	52	16	8	16	40
hsa-miR-10401-3p	123	155	55	142	235	155	110	164	138	114	155	68	146	277	159	27	46	31
hsa-miR-3648	4	6	4	6	8	6	2	6	6	2	4	0	0	2	0	4	6	6
hsa-miR-10396b-5p	2	3	3	7	14	6	2	8	2	1	3	3	2	1	6	1	4	5
hsa-miR-10396b-3p	10	3	7	7	22	14	9	10	15	4	8	5	2	4	4	4	12	0
hsa-miR-10396a-5p	2	3	3	7	11	5	2	8	2	1	2	2	2	1	6	1	2	5
hsa-miR-10396a-3p	0	3	4	4	15	5	4	7	4	0	1	3	2	2	1	1	4	0
hsa-miR-99a-5p	2194	1854	2617	909	452	1004	2094	367	1911	2973	1741	3415	4047	1304	4278	1512	542	957
hsa-miR-99a-3p	104	107	88	27	28	21	58	37	48	178	113	223	268	36	365	72	43	60
hsa-let-7c-5p	17795	16821	16612	9585	8298	9480	20227	10655	18001	22127	17878	23114	52972	23576	52068	13539	12087	12160
hsa-let-7c-3p	82	42	56	23	32	17	45	28	32	86	61	56	150	32	119	46	42	24
hsa-miR-125b-2-3p	135	175	129	112	116	139	214	52	163	139	129	150	321	97	266	138	97	99
hsa-miR-548x-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-155-5p	5374	4813	4257	3395	6276	3996	6812	3813	5530	5176	4595	5646	15106	10434	13458	2060	1993	2307
hsa-miR-155-3p	3	1	2	1	12	0	3	6	3	1	3	2	5	2	2	0	2	1
hsa-miR-4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4327	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-6501-5p	0	0	3	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0
hsa-miR-6501-3p	0	0	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0
hsa-miR-802	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
hsa-miR-6508-5p	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
hsa-miR-6508-3p	0	2	0	1	1	6	1	4	2	1	0	1	0	3	1	4	5	4
hsa-miR-4760-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4760-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3197	1	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	4	1
hsa-miR-6814-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-6814-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-5692b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6815-5p	0	2	0	3	0	2	0	1	3	0	0	1	1	3	1	0	2	0
hsa-miR-6815-3p	1	2	0	1	4	2	2	2	1	0	0	0	6	4	1	1	4	3
hsa-miR-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4761-5p	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-4761-3p	0	0	1	0	0	3	5	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-185-5p	4298	5925	4350	5167	4946	4570	7351	3086	5935	3756	5592	4387	6826	5472	6695	7377	4315	4927
hsa-miR-185-3p	45	65	49	50	78	53	75	66	46	21	47	27	87	69	61	74	81	71
hsa-miR-3618	59	30	37	38	50	28	39	32	19	21	27	17	42	14	29	84	56	52
hsa-miR-1306-3p	16	10	9	6	10	11	12	8	12	10	4	6	20	18	7	23	16	19
hsa-miR-1306-5p	55	26	37	51	69	20	56	38	37	13	38	14	63	26	34	90	97	137
hsa-miR-6816-5p	0	1	1	2	1	1	0	1	0	1	0	3	0	1	0	1	0	1
hsa-miR-6816-3p	0	5	3	4	1	1	0	0	0	3	0	0	3	1	0	2	5	1
hsa-miR-1286	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	1
hsa-miR-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-301b-3p	22	34	29	42	42	20	29	12	16	26	27	37	52	22	54	45	39	35
hsa-miR-301b-5p	1	1	3	0	2	1	3	3	0	1	1	3	5	3	10	7	0	2
hsa-miR-130b-5p	179	78	147	105	189	115	169	98	152	98	74	83	223	214	217	266	214	227
hsa-miR-130b-3p	805	733	790	741	1082	689	921	568	743	667	585	863	1326	1413	2006	1370	847	1099
hsa-miR-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-5p	1	3	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0
hsa-miR-6817-3p	0	0	1	0	2	3	3	0	4	0	0	1	1	0	1	0	0	2
hsa-miR-548j-5p	15	13	13	15	19	24	24	15	15	6	10	9	24	36	12	35	20	37
hsa-miR-548j-3p	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	2	0	2
hsa-miR-3199	2	10	0	10	4	0	2	14	2	4	10	2	22	1	8	21	12	17
hsa-miR-5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6818-5p	1	0	0	0	1	0	0	1	0	0	1	0	0	2	1	1	0	0
hsa-miR-6818-3p	2	4	3	1	10	2	7	0	0	0	5	1	6	3	8	5	3	11
hsa-miR-3200-5p	3	0	3	9	2	0	2	1	0	2	0	2	5	6	0	3	3	3
