gene_id	gene_symbol	TM_C_1	TM_C_2	TM_C_3	TM_C_4	TM_C_5	TM_T_1	TM_T_2	TM_T_3	TM_T_4	TM_T_5
ENSG00000244065.1	MARK2P17	0	0	0	0	0	0	0	0	0	0
ENSG00000243022.1	MARK3P3	0	0	0	0	0	0	0	2	0	1
ENSG00000242062.1	MARK2P6	1	0	0	0	0	0	0	0	0	0
ENSG00000261159.1	AC112484.3	3	3	42	2	1	3	2	4	3	5
ENSG00000231305.4	AC112484.1	9	3	56	5	6	12	5	13	14	14
ENSG00000250796.1	AC112484.2	0	0	0	1	0	3	0	0	0	0
ENSG00000287110.1	AC112484.5	6	1	17	1	3	9	6	14	3	22
ENSG00000177646.19	ACAD9	734	818	771	952	1005	859	692	813	836	896
ENSG00000114656.12	CFAP92	5	9	7	7	1	10	7	11	1	4
ENSG00000279507.1	AC112484.4	0	0	0	0	0	0	0	0	0	0
ENSG00000114654.7	EFCC1	0	0	0	0	1	0	0	0	0	3
ENSG00000249505.1	AC108673.1	0	0	0	0	0	0	0	0	0	0
ENSG00000169704.5	GP9	0	0	0	0	0	0	0	0	0	0
ENSG00000172780.17	RAB43	106	102	119	165	115	125	90	165	147	139
ENSG00000261796.1	ISY1-RAB43	0	0	0	0	0	0	0	0	0	0
ENSG00000273174.1	AC108673.2	0	2	4	2	7	9	1	5	11	4
ENSG00000240682.10	ISY1	234	273	123	169	179	229	207	238	166	205
ENSG00000273437.1	AC108673.3	7	6	1	5	1	0	2	1	3	5
ENSG00000169714.17	CNBP	6090	5482	3744	3465	4024	5201	3590	3707	3552	3350
ENSG00000241673.1	RPS27P12	0	0	0	0	0	0	0	0	0	0
ENSG00000181789.14	COPG1	3916	2956	3787	5363	4316	5547	3871	5370	5113	5388
ENSG00000278658.1	MIR6826	0	0	0	0	0	0	0	0	0	0
ENSG00000286729.1	AC137695.3	1	0	7	13	1	10	0	6	8	21
ENSG00000183624.14	HMCES	722	1068	809	833	1022	884	722	750	759	897
ENSG00000184897.6	H1-10	1590	2007	950	831	1196	1311	1509	1156	881	1293
ENSG00000206417.8	H1-10-AS1	43	59	16	22	32	21	67	18	17	23
ENSG00000248916.1	NUP210P3	0	0	0	0	0	0	1	0	0	0
ENSG00000270492.1	AC137695.1	0	0	0	0	0	0	0	0	1	0
ENSG00000270773.1	AC137695.2	0	1	0	0	0	0	0	0	0	0
ENSG00000244932.2	AL449212.1	17	20	14	16	13	20	10	12	25	17
ENSG00000251474.6	RPL32P3	110	100	86	113	78	43	105	104	69	121
ENSG00000207088.1	SNORA7B	0	2	0	0	0	3	0	2	2	1
ENSG00000172771.12	EFCAB12	4	5	2	1	4	6	9	0	1	7
ENSG00000129071.9	MBD4	371	413	311	388	380	499	390	459	434	557
ENSG00000163913.12	IFT122	515	583	371	543	359	410	521	457	548	409
ENSG00000163914.5	RHO	0	0	0	0	0	0	0	0	0	0
ENSG00000178804.7	H1-8	2	0	0	0	0	0	0	0	1	0
ENSG00000004399.13	PLXND1	4033	3252	1774	7263	2719	1723	3319	1683	8058	3398
ENSG00000239437.3	RN7SL752P	0	0	0	0	0	0	0	0	0	0
ENSG00000248659.1	AC023162.1	0	0	0	0	0	0	3	0	0	0
ENSG00000172765.17	TMCC1	383	405	278	351	428	333	370	416	324	535
ENSG00000202412.1	RNY3P13	0	0	0	0	0	0	0	0	0	0
ENSG00000283509.1	U6	0	0	0	0	0	0	0	0	0	0
ENSG00000203644.3	AC083799.1	21	32	29	25	46	30	14	33	26	28
ENSG00000271270.7	TMCC1-AS1	55	82	109	49	122	71	66	54	48	73
ENSG00000250643.1	AC083906.3	0	0	0	0	0	0	0	0	0	1
ENSG00000170893.4	TRH	0	0	0	0	0	0	0	0	0	2
ENSG00000248459.1	AC083906.1	0	0	0	0	0	2	0	0	0	0
ENSG00000284731.1	AC083906.5	0	2	0	0	0	3	0	2	1	3
ENSG00000249869.1	AC083906.2	0	0	0	0	0	0	0	0	0	0
ENSG00000180770.3	OR7E129P	0	0	0	0	0	0	0	0	0	0
ENSG00000251178.1	OR7E21P	0	0	0	0	0	0	0	0	0	0
ENSG00000251610.2	AC083906.4	0	1	0	0	0	0	0	0	0	0
ENSG00000251287.8	ALG1L2	5	3	10	5	14	6	7	5	4	8
ENSG00000248243.1	LINC02014	2	0	1	0	0	0	0	5	0	0
ENSG00000253540.5	FAM86HP	52	42	63	81	108	65	41	68	106	73
ENSG00000249846.7	LINC02021	16	7	7	1	12	5	7	14	2	10
ENSG00000248618.1	ENPP7P3	0	0	0	0	0	0	0	0	0	0
ENSG00000288111.1	AC130888.1	0	0	0	0	0	0	1	0	0	0
ENSG00000250580.1	SNRPCP8	0	0	0	0	0	0	0	0	0	0
ENSG00000228252.9	COL6A4P2	0	0	0	0	1	0	0	0	2	1
ENSG00000249253.1	AC093004.1	0	0	0	0	0	0	0	0	0	0
ENSG00000172752.14	COL6A5	0	0	0	0	0	2	0	0	0	2
ENSG00000206384.10	COL6A6	0	0	15	2	1	3	0	0	0	1
ENSG00000196455.8	PIK3R4	367	565	369	432	396	424	372	434	398	421
ENSG00000222783.1	RN7SKP212	0	0	0	0	0	0	0	0	0	0
ENSG00000285631.1	AC097105.1	0	0	0	0	0	0	0	0	0	1
ENSG00000232829.3	GSTO3P	0	0	0	1	1	0	0	0	0	1
ENSG00000017260.20	ATP2C1	2157	2006	2802	3886	3390	4119	1677	3054	3856	3544
ENSG00000284095.1	AC055733.5	0	0	0	0	0	0	0	0	0	0
ENSG00000250592.1	AC055733.2	0	0	0	0	0	0	0	0	0	0
ENSG00000252894.2	AC055733.4	0	0	0	0	0	0	0	1	0	0
ENSG00000249098.1	AC055733.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251579.1	AC055733.3	0	0	0	1	0	0	0	1	0	0
ENSG00000034533.12	ASTE1	90	104	64	84	61	65	79	69	110	60
ENSG00000114670.14	NEK11	176	256	136	167	165	152	209	139	160	130
ENSG00000250129.5	AC116424.1	0	0	1	0	0	6	1	2	3	1
ENSG00000201550.1	RNU6-726P	0	0	0	0	0	0	0	0	0	0
ENSG00000250608.2	AC010210.1	11	5	7	6	5	6	9	7	3	6
ENSG00000246082.2	NUDT16P1	2	3	2	11	15	1	0	12	13	21
ENSG00000198585.12	NUDT16	1205	1494	1119	909	1093	991	984	1092	804	1059
ENSG00000261167.1	AC107027.3	10	28	14	16	19	15	12	22	18	25
ENSG00000114686.9	MRPL3	887	1075	791	843	881	1149	818	962	782	900
ENSG00000249020.1	SNORA58	0	0	0	0	1	2	0	1	0	0
ENSG00000248468.2	AC107027.1	0	4	0	2	3	0	0	1	2	3
ENSG00000248530.1	BCL2L12P1	0	0	1	1	9	1	0	3	0	6
ENSG00000196353.11	CPNE4	2	1	1	3	8	4	6	3	2	6
ENSG00000251447.1	AC107027.2	0	0	0	0	0	0	0	0	0	0
ENSG00000265859.1	MIR5704	0	0	0	0	0	0	0	0	0	0
ENSG00000240854.1	PSMC2P1	0	1	0	0	0	1	1	3	0	0
ENSG00000242899.1	RPL7P16	1	3	5	0	1	1	0	0	1	2
ENSG00000014257.16	ACP3	4	0	9	3	0	5	0	0	4	0
ENSG00000240890.2	AC020633.1	0	0	1	0	0	0	0	0	0	0
ENSG00000213264.3	NIP7P2	0	0	0	0	2	0	0	0	0	0
ENSG00000138246.17	DNAJC13	1738	1967	1663	1712	1714	1603	1511	1608	1447	1273
ENSG00000240303.8	ACAD11	45	61	57	44	69	33	52	36	42	37
ENSG00000274810.4	NPHP3-ACAD11	1	2	0	0	2	0	0	0	0	0
ENSG00000129048.7	ACKR4	18	32	12	38	19	45	16	22	27	7
ENSG00000251614.1	HSPA8P19	0	0	0	0	0	0	0	0	1	0
ENSG00000081307.13	UBA5	447	443	493	616	531	753	474	781	689	736
ENSG00000113971.20	NPHP3	109	157	79	189	110	108	182	127	157	127
ENSG00000248724.6	NPHP3-AS1	0	0	1	0	0	0	1	1	2	2
ENSG00000249725.1	AC079942.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144868.13	TMEM108	26	145	3	15	30	68	92	29	18	25
ENSG00000251011.6	TMEM108-AS1	0	0	0	2	4	30	0	43	12	3
ENSG00000170819.5	BFSP2	0	0	0	0	0	0	0	0	0	0
ENSG00000249820.1	AC055753.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249993.1	BFSP2-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000214301.4	AC022296.2	0	0	0	0	0	0	0	0	0	0
ENSG00000272832.1	AC022296.4	0	0	0	0	0	0	0	0	0	0
ENSG00000250983.1	AC022296.3	0	0	0	0	0	0	0	0	0	1
ENSG00000201827.1	AC022296.1	0	0	0	0	0	0	0	0	0	0
ENSG00000091527.16	CDV3	2692	3263	4715	3783	3708	4102	2356	4316	3351	3249
ENSG00000163781.14	TOPBP1	341	495	445	465	504	511	442	590	366	393
ENSG00000242337.5	INHCAP	2	0	7	1	0	2	1	2	2	0
ENSG00000252641.2	RNU6-678P	0	0	0	1	2	0	1	0	0	0
ENSG00000201394.1	RNA5SP140	0	0	0	0	0	0	0	0	0	0
ENSG00000091513.16	TF	11	4	2	4	5	13	7	5	7	5
ENSG00000244062.1	AC080128.1	0	0	0	0	0	0	0	0	0	0
ENSG00000144867.12	SRPRB	868	801	1360	1459	1408	2318	1008	2049	1941	2139
ENSG00000285908.1	AC080128.2	0	0	0	0	0	0	0	0	0	1
ENSG00000154917.11	RAB6B	193	337	767	334	697	787	377	322	545	633
ENSG00000288547.2	C3orf36	0	0	0	0	0	0	0	0	0	0
ENSG00000174640.15	SLCO2A1	1	0	0	0	0	1	0	0	0	0
ENSG00000243832.1	LINC02000	0	0	0	0	0	0	0	0	0	0
ENSG00000163785.13	RYK	872	1234	878	913	940	1208	1176	1380	899	1062
ENSG00000231845.3	HMGB3P14	0	0	0	0	0	0	0	1	0	0
ENSG00000240006.1	LINC02004	0	0	2	0	2	2	3	1	0	0
ENSG00000260633.1	AC010207.1	0	3	0	0	0	0	1	0	0	0
ENSG00000214289.2	RPL39P5	0	0	3	0	0	2	0	1	0	0
ENSG00000114019.14	AMOTL2	1734	5967	4591	2217	4076	3003	4772	4891	1982	3783
ENSG00000277723.1	MIR6827	0	1	0	0	2	1	6	1	0	3
ENSG00000248377.1	HMGN1P9	0	0	0	0	0	0	0	0	0	0
ENSG00000214288.4	HMGB3P13	0	0	0	0	0	0	0	0	0	0
ENSG00000284561.1	MIR4788	0	0	0	0	0	0	0	0	0	0
ENSG00000129055.12	ANAPC13	1423	1616	1009	1228	1869	1543	1180	1584	956	1618
ENSG00000182923.18	CEP63	266	488	356	317	411	356	377	319	287	372
ENSG00000249691.1	AC026117.1	0	0	0	0	0	0	0	0	0	0
ENSG00000154928.18	EPHB1	28	42	15	82	29	81	14	28	164	50
ENSG00000174611.12	KY	49	47	5	1	0	10	9	3	3	0
ENSG00000286982.1	AC016931.1	0	0	0	0	0	0	0	0	0	0
ENSG00000253087.1	RNU6-1174P	0	0	0	0	0	0	0	0	0	0
ENSG00000201413.1	RNA5SP141	0	0	0	0	0	0	0	0	0	0
ENSG00000240086.7	AC092969.1	0	0	0	1	0	0	0	0	0	0
ENSG00000242222.1	AC092989.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241905.1	NDUFS6P1	0	0	0	0	0	0	0	0	0	0
ENSG00000073711.11	PPP2R3A	355	528	371	368	386	318	353	459	309	356
ENSG00000227267.3	AC072039.1	0	0	0	0	0	0	0	0	0	0
ENSG00000273455.1	AC072039.2	0	0	0	0	0	0	0	0	2	0
ENSG00000174579.4	MSL2	326	353	248	203	271	244	226	302	228	287
ENSG00000241438.1	TDGF1P6	0	0	0	0	0	0	0	0	0	1
ENSG00000244740.1	AC092991.1	0	0	0	0	0	0	0	0	0	0
ENSG00000114054.14	PCCB	584	982	1117	860	1270	811	694	742	605	894
ENSG00000118007.13	STAG1	560	651	404	449	399	389	434	486	398	383
ENSG00000200571.1	RNU6-1284P	0	0	0	0	0	0	0	0	0	0
ENSG00000244101.1	HMGN1P10	0	0	0	0	0	0	0	2	0	0
ENSG00000252914.1	RNU6-789P	0	0	0	0	0	0	0	0	0	0
ENSG00000240695.1	AC117382.1	0	2	2	1	1	2	0	0	2	4
ENSG00000261758.1	AC117382.2	0	0	5	0	0	0	0	1	0	0
ENSG00000286915.1	AC096992.3	0	0	2	0	0	0	1	0	0	0
ENSG00000242968.1	AC096992.1	0	0	0	0	0	0	0	0	0	0
ENSG00000168917.9	SLC35G2	206	270	499	428	331	424	234	304	511	319
ENSG00000239213.6	NCK1-DT	38	24	19	27	39	24	27	44	25	37
ENSG00000273486.1	AC096992.2	4	3	20	8	19	23	2	19	11	12
ENSG00000158092.7	NCK1	377	457	462	407	496	459	274	322	362	300
ENSG00000214283.4	RAD51AP1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000174564.13	IL20RB	20	5	10	7	22	15	6	6	13	6
ENSG00000249407.1	IL20RB-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000201325.1	RNA5SP142	0	0	0	0	0	0	0	0	0	0
ENSG00000243886.1	AC117440.1	0	0	0	0	0	0	0	0	0	0
ENSG00000242070.1	NPM1P17	0	0	0	0	0	0	0	0	0	0
ENSG00000168875.3	SOX14	0	0	0	0	0	0	0	0	0	0
ENSG00000239513.6	LINC01210	0	0	0	0	0	0	0	0	0	0
ENSG00000261146.1	AC007159.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241478.1	HSPA8P9	11	11	2	3	4	6	3	3	1	0
ENSG00000066405.13	CLDN18	3	17	5	9	7	10	19	18	9	7
ENSG00000272609.1	AC016252.1	1	0	0	0	3	0	0	2	2	1
ENSG00000158163.15	DZIP1L	97	306	113	121	87	142	224	136	133	139
ENSG00000240668.1	KRT8P36	0	1	1	1	0	0	0	2	1	3
ENSG00000118017.4	A4GNT	3	11	2	0	2	0	24	0	3	2
ENSG00000286396.1	AC023049.1	0	2	0	3	0	0	13	0	2	0
ENSG00000138231.13	DBR1	222	359	197	239	261	277	287	326	227	263
ENSG00000114098.18	ARMC8	352	511	448	520	512	572	402	496	572	369
ENSG00000181322.15	NME9	0	1	3	7	4	1	5	8	6	11
ENSG00000158186.13	MRAS	1433	1944	1927	2033	2529	2039	2032	3161	1865	2748
ENSG00000158220.14	ESYT3	42	60	85	80	48	41	22	28	67	26
ENSG00000280399.1	AC022497.1	4	2	5	5	4	3	3	0	1	1
ENSG00000114107.9	CEP70	160	128	117	192	223	176	135	134	137	127
ENSG00000158234.12	FAIM	183	96	134	116	178	184	98	150	133	210
ENSG00000174715.7	PPIAP72	1	0	1	1	1	2	0	0	0	0
ENSG00000051382.9	PIK3CB	288	395	371	480	446	403	352	393	430	399
ENSG00000239207.2	GAPDHP39	0	0	0	0	0	0	0	0	0	0
ENSG00000242321.1	RPL23AP40	0	0	0	0	0	0	0	0	0	0
ENSG00000241429.1	EEF1A1P25	13	13	13	13	11	11	11	11	10	7
ENSG00000242244.1	ATP5MC1P3	0	0	0	0	0	3	0	0	0	0
ENSG00000244578.1	LINC01391	0	0	1	0	0	0	0	0	0	0
ENSG00000183770.7	FOXL2	1	3	16	0	6	13	0	16	1	7
ENSG00000206262.9	FOXL2NB	0	1	2	0	2	7	0	3	1	1
ENSG00000206260.4	PRR23A	0	0	0	0	0	0	0	0	0	0
ENSG00000175110.11	MRPS22	273	419	370	398	465	467	315	389	477	364
ENSG00000184814.5	PRR23B	0	0	0	0	0	0	0	0	0	0
ENSG00000233701.3	PRR23C	0	0	0	0	0	0	0	0	0	0
ENSG00000251137.1	RPL7L1P7	0	0	0	0	0	0	0	0	0	0
ENSG00000232416.3	BPESC1	0	0	0	2	0	0	0	0	0	0
ENSG00000281473.1	PISRT1	0	0	0	0	0	0	0	0	0	0
ENSG00000276304.1	AC119740.1	0	0	0	0	0	0	0	0	0	0
ENSG00000286988.1	AC024933.2	0	0	0	0	0	0	0	0	0	0
ENSG00000272656.1	AC024933.1	0	1	2	1	1	2	0	2	1	0
ENSG00000184432.10	COPB2	4043	3598	4144	5805	4422	6078	4004	5486	5294	5287
ENSG00000283418.1	U6	1	0	0	3	0	3	0	1	1	0
ENSG00000248932.6	AC046134.2	52	44	36	31	36	31	50	34	18	39
ENSG00000114113.6	RBP2	0	0	0	0	0	0	0	0	0	0
ENSG00000248790.1	AC097103.1	0	0	0	0	0	0	0	1	0	0
ENSG00000178631.7	ACTG1P1	2	1	1	4	4	2	0	2	0	2
ENSG00000114115.10	RBP1	77	92	39	5	27	56	237	47	0	64
ENSG00000163864.17	NMNAT3	48	147	46	1	70	31	78	10	8	27
ENSG00000214280.3	AC046134.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201600.1	RN7SKP124	0	0	0	0	0	0	0	0	0	0
ENSG00000244692.3	RN7SL724P	0	0	0	0	0	0	0	0	0	0
ENSG00000261763.1	AC110716.2	0	0	0	0	0	0	0	1	0	0
ENSG00000250543.1	AC110716.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251471.1	AC016933.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250161.1	TRMT112P5	0	0	0	0	0	0	0	0	0	0
ENSG00000158258.16	CLSTN2	486	391	235	6	212	407	840	339	19	151
ENSG00000249290.5	AC010181.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251058.1	AC010181.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250433.1	CLSTN2-AS1	0	0	0	0	0	1	0	0	0	2
ENSG00000249305.1	AC048346.1	0	0	0	0	0	0	0	0	0	0
ENSG00000155890.4	TRIM42	0	0	0	0	0	0	0	0	0	0
ENSG00000261826.1	AC121333.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224085.3	RPL23AP41	0	0	1	0	0	0	0	0	0	0
ENSG00000114120.14	SLC25A36	731	748	649	722	728	826	624	855	728	682
ENSG00000248773.1	AC108727.1	0	0	0	1	0	2	0	3	0	0
ENSG00000175093.5	SPSB4	0	0	0	4	1	2	0	0	0	0
ENSG00000251270.1	AC108727.2	1	0	0	0	0	0	0	0	0	0
ENSG00000155893.13	PXYLP1	125	156	240	155	262	143	183	125	127	242
ENSG00000287155.1	AC022215.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241400.1	AC022215.1	2	0	0	0	0	0	0	0	0	0
ENSG00000249417.1	AC117383.1	0	0	0	0	1	0	0	2	0	2
ENSG00000249540.1	AC117383.2	0	0	0	0	0	0	1	0	0	0
ENSG00000177311.11	ZBTB38	1187	2034	601	646	1019	948	1246	1156	664	933
ENSG00000288585.1	AC010184.1	1	0	0	0	0	0	1	0	2	2
ENSG00000215606.4	KRT18P35	0	0	0	0	0	1	2	0	0	0
ENSG00000155903.13	RASA2	157	188	214	351	283	226	155	235	260	193
ENSG00000250170.1	RASA2-IT1	0	0	0	0	0	0	0	0	0	0
ENSG00000249986.1	YWHAQP6	0	0	0	0	0	0	0	0	0	0
ENSG00000242104.5	LINC02618	0	0	0	2	0	0	0	1	0	0
ENSG00000241899.1	TPT1P3	0	0	0	0	0	0	0	0	0	0
ENSG00000241526.1	AC112771.1	0	0	0	0	0	0	0	0	0	0
ENSG00000114125.14	RNF7	952	838	1026	1267	1081	1610	781	1378	1299	1483
ENSG00000285558.1	AC112504.2	0	0	0	0	0	0	0	0	0	0
ENSG00000114124.2	GRK7	0	3	0	1	1	1	0	0	4	0
ENSG00000286822.1	AC112504.3	0	0	0	0	0	0	0	0	0	0
ENSG00000228398.3	HMGN2P25	0	0	0	0	0	0	0	0	0	0
ENSG00000069849.11	ATP1B3	2309	2559	4336	3556	4567	4667	2485	4216	4052	4786
ENSG00000200389.1	RNU6-509P	0	0	0	0	0	0	0	0	0	0
ENSG00000244124.1	ATP1B3-AS1	7	3	8	11	0	4	0	8	4	6
ENSG00000279147.1	AC112504.1	0	0	0	0	0	0	0	0	1	0
ENSG00000114126.18	TFDP2	780	1406	782	680	862	720	1070	660	589	857
ENSG00000233597.3	AC133435.1	2	7	4	1	8	3	4	3	4	2
ENSG00000206604.1	RNU6-425P	0	0	0	0	0	0	1	0	0	0
ENSG00000175066.16	GK5	182	182	157	212	160	202	205	288	244	233
ENSG00000114127.10	XRN1	469	574	400	554	472	355	442	552	401	383
ENSG00000251804.1	RNU6-1294P	0	0	0	0	0	0	0	0	0	0
ENSG00000202125.1	RNU1-100P	0	0	0	0	0	0	0	0	0	0
ENSG00000175054.16	ATR	437	548	736	787	797	673	586	657	628	564
ENSG00000242479.1	AC109992.1	0	0	0	0	0	0	0	0	0	0
ENSG00000244327.1	AC109992.2	0	0	1	0	0	0	2	0	0	0
ENSG00000242390.1	RPL6P9	0	1	0	0	0	0	0	1	0	0
ENSG00000252745.1	RNA5SP143	0	0	0	0	0	0	0	0	0	0
ENSG00000120756.13	PLS1	42	80	131	106	181	98	123	56	68	101
ENSG00000239641.1	PLS1-AS1	0	0	0	0	0	0	0	0	1	0
ENSG00000199319.1	RN7SKP25	0	0	0	0	0	0	0	0	0	0
ENSG00000287045.1	AC072028.1	0	0	0	0	1	0	0	1	0	0
ENSG00000144935.15	TRPC1	296	349	201	311	266	260	295	305	367	237
ENSG00000251787.1	RNU7-47P	0	0	0	0	0	0	0	1	0	0
ENSG00000163710.9	PCOLCE2	1219	1000	1417	2329	1082	1666	2197	482	2759	601
ENSG00000240950.1	AC021074.1	3	2	3	7	2	1	2	5	3	2
ENSG00000243818.5	AC021074.3	0	0	0	0	0	0	1	0	0	1
ENSG00000188582.10	PAQR9	10	4	10	32	5	9	10	6	67	7
ENSG00000241592.1	AC021074.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241570.8	PAQR9-AS1	5	0	3	12	4	2	4	0	6	1
ENSG00000163714.18	U2SURP	895	1027	844	1016	966	878	949	952	794	753
ENSG00000268129.1	AC026304.1	1	0	0	1	0	0	0	0	0	0
ENSG00000243733.1	AC018450.2	0	0	0	0	0	0	0	0	0	0
ENSG00000175040.6	CHST2	319	335	402	705	441	566	333	567	684	636
ENSG00000241679.2	AC018450.1	0	0	0	0	0	0	2	0	0	1
ENSG00000244171.4	PBX2P1	1	3	4	3	3	0	2	1	2	3
ENSG00000181804.15	SLC9A9	458	309	60	201	80	133	206	69	142	49
ENSG00000240888.1	AC131210.1	0	0	0	0	0	0	0	0	0	0
ENSG00000240012.1	SLC9A9-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000244493.1	SLC9A9-AS2	0	0	0	0	0	0	0	0	0	0
ENSG00000243033.2	GAPDHP47	0	0	0	0	0	0	0	0	0	0
ENSG00000243759.1	ST13P15	2	3	3	1	3	0	4	2	0	4
ENSG00000248374.1	AC073358.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235110.5	AC107421.1	0	0	0	0	0	0	0	0	0	0
ENSG00000181744.9	DIPK2A	534	699	327	353	323	439	628	460	425	311
ENSG00000222778.1	RNA5SP144	0	0	0	0	0	0	0	0	0	0
ENSG00000280397.1	AC011592.1	0	0	1	0	0	0	0	0	0	0
ENSG00000244024.1	LARP7P4	0	0	0	0	0	0	0	0	0	0
ENSG00000241695.1	GM2AP1	0	0	0	0	0	0	0	0	0	0
ENSG00000239797.1	RPL21P39	0	1	0	0	1	0	0	0	0	0
ENSG00000244358.1	AC055758.2	1	0	0	4	0	2	0	0	3	0
ENSG00000240095.1	AC055758.1	0	0	0	1	0	2	0	0	6	0
ENSG00000261051.1	AC107021.2	1	7	15	16	6	14	3	7	21	7
ENSG00000243415.2	AC107021.1	2	3	3	2	4	3	2	2	8	3
ENSG00000240032.1	LNCSRLR	1	5	79	25	35	44	2	23	27	30
ENSG00000152952.12	PLOD2	3123	2397	7742	14953	6619	16506	3720	7704	19105	9828
ENSG00000114698.15	PLSCR4	603	509	401	352	558	335	330	249	440	412
ENSG00000243596.1	AC130509.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241358.1	AC069528.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163746.11	PLSCR2	2	0	0	4	0	0	0	1	2	0
ENSG00000279320.1	AC069528.2	0	1	1	1	0	0	0	1	1	1
ENSG00000188313.13	PLSCR1	302	256	195	328	286	399	283	184	410	208
ENSG00000199812.1	RNU6-428P	0	0	0	0	0	0	0	0	0	0
ENSG00000231213.6	PLSCR5	0	0	0	0	0	0	0	0	0	0
ENSG00000241457.1	PLSCR5-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000243620.2	AC092957.1	0	0	1	0	2	0	1	0	0	0
ENSG00000242671.2	LINC02010	0	0	0	0	0	0	0	0	0	0
ENSG00000207156.1	RNU6-505P	0	0	0	0	0	0	0	0	0	0
ENSG00000239412.1	RPL21P71	0	0	0	0	0	0	0	0	0	0
ENSG00000174963.18	ZIC4	101	11	75	8	10	36	9	20	10	14
ENSG00000241202.1	ZIC4-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000152977.10	ZIC1	155	1	79	5	11	52	0	11	7	18
ENSG00000240804.1	NPM1P28	0	0	0	0	0	0	0	0	0	0
ENSG00000239661.1	AC092925.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239922.2	AC092958.1	0	0	0	0	1	0	0	0	0	0
ENSG00000285798.1	AC092958.4	0	0	0	0	0	0	0	0	0	0
ENSG00000241131.2	LINC02032	0	0	0	0	0	0	0	0	0	0
ENSG00000285660.1	AC092958.3	0	0	0	0	0	0	0	0	0	0
ENSG00000241792.1	AC092958.2	0	1	0	0	0	0	0	0	0	0
ENSG00000244650.2	AC025566.1	0	0	0	0	0	0	0	0	0	0
ENSG00000205412.5	HNRNPA1P20	0	0	0	0	0	0	0	0	0	0
ENSG00000243347.2	LINC02045	0	0	0	0	0	0	0	0	0	0
ENSG00000242440.2	LINC02046	0	0	0	0	0	0	0	0	0	0
ENSG00000285557.1	AC069410.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241993.1	RPL38P1	0	0	0	0	0	0	0	0	0	0
ENSG00000144891.17	AGTR1	109	40	12	55	16	19	16	36	42	17
ENSG00000153002.12	CPB1	3	0	6	5	3	0	0	0	0	0
ENSG00000244089.1	HMGB1P30	0	0	0	0	1	0	0	0	0	0
ENSG00000240521.1	AC092979.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163751.4	CPA3	0	0	0	0	0	0	0	0	2	0
ENSG00000287198.1	AC092979.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241627.3	UBQLN4P1	6	3	2	4	3	0	2	2	2	6
ENSG00000163754.18	GYG1	1476	2451	1471	1721	1617	1661	1540	1312	1320	1227
ENSG00000071794.16	HLTF	480	632	587	621	651	561	632	481	505	437
ENSG00000239718.1	HLTF-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000201031.1	AC021059.1	0	0	0	0	0	0	0	0	0	0
ENSG00000240511.1	MED28P2	0	0	0	0	0	0	0	0	0	0
ENSG00000163755.9	HPS3	1038	966	725	821	928	759	1017	738	698	605
ENSG00000047457.14	CP	25	2	2	0	4	2	5	0	0	1
ENSG00000286714.1	AC093001.2	0	0	0	0	0	0	0	0	0	0
ENSG00000240216.7	CPHL1P	0	0	1	1	0	0	0	0	0	0
ENSG00000244468.1	AC093001.1	0	0	0	0	0	0	0	0	0	0
ENSG00000163762.7	TM4SF18	49	28	107	190	68	134	33	50	104	20
ENSG00000243822.1	AC073522.1	0	0	0	0	0	0	0	0	0	0
ENSG00000169908.12	TM4SF1	8268	9563	14754	10916	2819	5993	9798	3488	5219	1531
ENSG00000240541.3	TM4SF1-AS1	6	16	28	7	1	2	8	0	1	0
ENSG00000243885.1	AC108751.4	0	0	0	0	0	0	0	0	0	0
ENSG00000240246.1	AC108751.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241929.1	AC108751.3	0	0	3	0	0	0	0	0	1	0
ENSG00000282502.1	FKBP1AP4	0	0	3	0	0	1	0	0	0	0
